Outlet ID,Brand Name,Sales Value,DATE
Outlet 112,Brand 3,300.0932,5-Apr-18
Outlet 113,Brand 7,1086.0408,5-Apr-18
Outlet 113,Brand 5,764.1,5-Apr-18
Outlet 113,Brand 8,1344.816,5-Apr-18
Outlet 113,Brand 1,611.5064,5-Apr-18
Outlet 114,Brand 7,219.325,12-Apr-18
Outlet 114,Brand 2,358.844,12-Apr-18
Outlet 114,Brand 9,462.0824,12-Apr-18
Outlet 115,Brand 6,183.101,5-Apr-18
Outlet 115,Brand 6,679.2,5-Apr-18
Outlet 115,Brand 7,407.3502,5-Apr-18
Outlet 115,Brand 1,233.8146,5-Apr-18
Outlet 116,Brand 6,183.101,19-Apr-18
Outlet 116,Brand 7,438.65,12-Apr-18
Outlet 116,Brand 7,814.7004,19-Apr-18
Outlet 116,Brand 5,764.1,19-Apr-18
Outlet 116,Brand 3,150.0466,12-Apr-18
Outlet 116,Brand 4,173.0828,12-Apr-18
Outlet 117,Brand 6,276.6608,19-Apr-18
Outlet 117,Brand 8,896.544,19-Apr-18
Outlet 117,Brand 1,233.8146,19-Apr-18
Outlet 118,Brand 6,829.9824,19-Apr-18
Outlet 118,Brand 7,227.4188,26-Apr-18
Outlet 118,Brand 7,724.0272,19-Apr-18
Outlet 118,Brand 5,1528.2,19-Apr-18
Outlet 118,Brand 1,611.5064,19-Apr-18
Outlet 118,Brand 10,578.6784,26-Apr-18
Outlet 118,Brand 9,231.0412,26-Apr-18
Outlet 119,Brand 6,679.2,5-Apr-18
Outlet 119,Brand 7,724.0272,5-Apr-18
Outlet 119,Brand 7,724.0272,12-Apr-18
Outlet 119,Brand 5,2292.3,5-Apr-18
Outlet 119,Brand 8,2689.632,5-Apr-18
Outlet 119,Brand 1,467.6292,5-Apr-18
Outlet 119,Brand 10,2893.392,12-Apr-18
Outlet 119,Brand 9,462.0824,12-Apr-18
Outlet 119,Brand 9,3370.6432,12-Apr-18
Outlet 120,Brand 6,183.101,5-Apr-18
Outlet 120,Brand 7,362.0136,5-Apr-18
Outlet 120,Brand 1,395.6906,5-Apr-18
Outlet 120,Brand 3,300.0932,26-Apr-18
Outlet 120,Brand 4,220.9098,26-Apr-18
Outlet 120,Brand 9,462.0824,26-Apr-18
Outlet 121,Brand 6,553.3216,5-Apr-18
Outlet 121,Brand 5,350.2408,5-Apr-18
Outlet 121,Brand 4,220.9098,5-Apr-18
Outlet 122,Brand 7,227.4188,19-Apr-18
Outlet 122,Brand 5,764.1,19-Apr-18
Outlet 122,Brand 8,2689.632,19-Apr-18
Outlet 123,Brand 7,227.4188,12-Apr-18
Outlet 123,Brand 2,362.4664,12-Apr-18
Outlet 123,Brand 3,300.0932,12-Apr-18
Outlet 124,Brand 7,219.325,19-Apr-18
Outlet 124,Brand 7,362.0136,26-Apr-18
Outlet 124,Brand 1,233.8146,19-Apr-18
Outlet 124,Brand 1,791.3812,19-Apr-18
Outlet 124,Brand 10,4340.088,26-Apr-18
Outlet 124,Brand 9,2738.6476,26-Apr-18
Outlet 125,Brand 1,233.8146,5-Apr-18
Outlet 125,Brand 1,233.8146,19-Apr-18
Outlet 125,Brand 3,300.0932,26-Apr-18
Outlet 125,Brand 10,1446.696,12-Apr-18
Outlet 125,Brand 4,173.0828,12-Apr-18
Outlet 125,Brand 4,173.0828,26-Apr-18
Outlet 125,Brand 9,462.0824,12-Apr-18
Outlet 125,Brand 9,462.0824,26-Apr-18
Outlet 125,Brand 9,1685.3216,12-Apr-18
Outlet 126,Brand 6,366.202,5-Apr-18
Outlet 126,Brand 5,764.1,5-Apr-18
Outlet 126,Brand 8,448.272,5-Apr-18
Outlet 126,Brand 10,1446.696,12-Apr-18
Outlet 126,Brand 9,341.9206,12-Apr-18
Outlet 126,Brand 9,693.1236,12-Apr-18
Outlet 126,Brand 9,1263.9912,12-Apr-18
Outlet 127,Brand 6,366.202,5-Apr-18
Outlet 127,Brand 7,454.8376,5-Apr-18
Outlet 127,Brand 1,233.8146,5-Apr-18
Outlet 128,Brand 6,553.3216,19-Apr-18
Outlet 128,Brand 6,1358.4,19-Apr-18
Outlet 128,Brand 7,1086.0408,19-Apr-18
Outlet 128,Brand 5,1528.2,19-Apr-18
Outlet 128,Brand 8,2689.632,19-Apr-18
Outlet 128,Brand 1,233.8146,19-Apr-18
Outlet 129,Brand 6,829.9824,5-Apr-18
Outlet 129,Brand 7,1086.0408,5-Apr-18
Outlet 129,Brand 5,350.2408,5-Apr-18
Outlet 129,Brand 5,2292.3,5-Apr-18
Outlet 129,Brand 8,1344.816,5-Apr-18
Outlet 129,Brand 1,233.8146,5-Apr-18
Outlet 129,Brand 1,1223.0128,5-Apr-18
Outlet 130,Brand 6,183.101,19-Apr-18
Outlet 130,Brand 5,764.1,19-Apr-18
Outlet 130,Brand 8,448.272,19-Apr-18
Outlet 130,Brand 3,300.0932,26-Apr-18
Outlet 130,Brand 10,1446.696,26-Apr-18
Outlet 130,Brand 9,358.6176,26-Apr-18
Outlet 130,Brand 9,1685.3216,26-Apr-18
Outlet 131,Brand 7,227.4188,5-Apr-18
Outlet 131,Brand 7,362.0136,26-Apr-18
Outlet 131,Brand 7,1086.0408,12-Apr-18
Outlet 131,Brand 5,700.4816,5-Apr-18
Outlet 131,Brand 3,300.0932,26-Apr-18
Outlet 131,Brand 10,4340.088,12-Apr-18
Outlet 131,Brand 4,346.1656,12-Apr-18
Outlet 131,Brand 9,179.3088,26-Apr-18
Outlet 131,Brand 9,1685.3216,12-Apr-18
Outlet 132,Brand 6,829.9824,5-Apr-18
Outlet 132,Brand 7,438.65,5-Apr-18
Outlet 132,Brand 5,1528.2,5-Apr-18
Outlet 132,Brand 8,2689.632,5-Apr-18
Outlet 132,Brand 1,1223.0128,5-Apr-18
Outlet 132,Brand 4,173.0828,5-Apr-18
Outlet 132,Brand 4,563.9624,5-Apr-18
Outlet 133,Brand 7,724.0272,5-Apr-18
Outlet 133,Brand 8,2689.632,5-Apr-18
Outlet 133,Brand 1,395.6906,5-Apr-18
Outlet 134,Brand 6,366.202,19-Apr-18
Outlet 134,Brand 7,362.0136,19-Apr-18
Outlet 134,Brand 5,764.1,19-Apr-18
Outlet 134,Brand 3,150.0466,12-Apr-18
Outlet 134,Brand 4,220.9098,12-Apr-18
Outlet 134,Brand 9,421.3304,12-Apr-18
Outlet 135,Brand 7,362.0136,26-Apr-18
Outlet 135,Brand 4,220.9098,26-Apr-18
Outlet 135,Brand 9,462.0824,26-Apr-18
Outlet 136,Brand 7,227.4188,12-Apr-18
Outlet 136,Brand 10,4340.088,12-Apr-18
Outlet 136,Brand 10,4340.088,26-Apr-18
Outlet 136,Brand 9,231.0412,26-Apr-18
Outlet 136,Brand 9,341.9206,12-Apr-18
Outlet 136,Brand 9,341.9206,26-Apr-18
Outlet 136,Brand 9,2527.9824,12-Apr-18
Outlet 136,Brand 9,2527.9824,26-Apr-18
Outlet 137,Brand 7,407.3502,5-Apr-18
Outlet 137,Brand 5,350.2408,5-Apr-18
Outlet 137,Brand 8,448.272,5-Apr-18
Outlet 138,Brand 6,276.6608,19-Apr-18
Outlet 138,Brand 7,407.3502,19-Apr-18
Outlet 138,Brand 1,395.6906,19-Apr-18
Outlet 138,Brand 10,1446.696,26-Apr-18
Outlet 138,Brand 9,341.9206,26-Apr-18
Outlet 138,Brand 9,693.1236,26-Apr-18
Outlet 138,Brand 9,1263.9912,26-Apr-18
Outlet 139,Brand 7,362.0136,26-Apr-18
Outlet 139,Brand 7,454.8376,19-Apr-18
Outlet 139,Brand 8,448.272,19-Apr-18
Outlet 139,Brand 1,233.8146,19-Apr-18
Outlet 139,Brand 9,231.0412,26-Apr-18
Outlet 139,Brand 9,421.3304,26-Apr-18
Outlet 140,Brand 1,233.8146,23-Apr-18
Outlet 140,Brand 2,276.0948,23-Apr-18
Outlet 140,Brand 3,150.0466,23-Apr-18
Outlet 141,Brand 1,611.5064,9-Apr-18
Outlet 141,Brand 1,791.3812,9-Apr-18
Outlet 141,Brand 1,935.2584,9-Apr-18
Outlet 142,Brand 1,395.6906,23-Apr-18
Outlet 142,Brand 1,1223.0128,23-Apr-18
Outlet 142,Brand 2,276.0948,23-Apr-18
Outlet 142,Brand 3,450.1398,23-Apr-18
Outlet 143,Brand 1,233.8146,9-Apr-18
Outlet 143,Brand 1,395.6906,9-Apr-18
Outlet 143,Brand 1,467.6292,9-Apr-18
Outlet 143,Brand 1,1223.0128,9-Apr-18
Outlet 144,Brand 5,350.2408,23-Apr-18
Outlet 144,Brand 2,276.0948,23-Apr-18
Outlet 144,Brand 2,292.905,23-Apr-18
Outlet 145,Brand 5,350.2408,9-Apr-18
Outlet 145,Brand 1,233.8146,9-Apr-18
Outlet 145,Brand 2,184.0632,9-Apr-18
Outlet 145,Brand 2,362.4664,9-Apr-18
Outlet 146,Brand 1,233.8146,9-Apr-18
Outlet 146,Brand 1,395.6906,9-Apr-18
Outlet 146,Brand 2,276.0948,9-Apr-18
Outlet 146,Brand 3,150.0466,9-Apr-18
Outlet 147,Brand 1,395.6906,9-Apr-18
Outlet 147,Brand 3,300.0932,9-Apr-18
Outlet 147,Brand 4,220.9098,9-Apr-18
Outlet 148,Brand 1,395.6906,23-Apr-18
Outlet 148,Brand 2,276.0948,23-Apr-18
Outlet 148,Brand 3,150.0466,23-Apr-18
Outlet 149,Brand 1,233.8146,2-Apr-18
Outlet 149,Brand 1,395.6906,2-Apr-18
Outlet 149,Brand 1,395.6906,16-Apr-18
Outlet 149,Brand 1,395.6906,30-Apr-18
Outlet 149,Brand 2,179.422,2-Apr-18
Outlet 149,Brand 2,358.844,16-Apr-18
Outlet 149,Brand 3,150.0466,2-Apr-18
Outlet 149,Brand 3,300.0932,30-Apr-18
Outlet 149,Brand 4,220.9098,16-Apr-18
Outlet 150,Brand 1,233.8146,2-Apr-18
Outlet 150,Brand 1,467.6292,30-Apr-18
Outlet 150,Brand 1,611.5064,2-Apr-18
Outlet 150,Brand 2,179.422,2-Apr-18
Outlet 150,Brand 3,150.0466,2-Apr-18
Outlet 150,Brand 3,300.0932,16-Apr-18
Outlet 150,Brand 3,300.0932,30-Apr-18
Outlet 150,Brand 4,173.0828,16-Apr-18
Outlet 150,Brand 4,173.0828,30-Apr-18
Outlet 151,Brand 5,350.2408,30-Apr-18
Outlet 151,Brand 1,467.6292,2-Apr-18
Outlet 151,Brand 1,467.6292,30-Apr-18
Outlet 151,Brand 2,362.4664,2-Apr-18
Outlet 151,Brand 2,552.1896,16-Apr-18
Outlet 151,Brand 3,150.0466,30-Apr-18
Outlet 151,Brand 3,300.0932,2-Apr-18
Outlet 151,Brand 3,450.1398,16-Apr-18
Outlet 151,Brand 4,220.9098,16-Apr-18
Outlet 152,Brand 1,233.8146,2-Apr-18
Outlet 152,Brand 1,395.6906,2-Apr-18
Outlet 152,Brand 1,611.5064,2-Apr-18
Outlet 152,Brand 1,791.3812,2-Apr-18
Outlet 152,Brand 2,362.4664,16-Apr-18
Outlet 152,Brand 3,150.0466,16-Apr-18
Outlet 152,Brand 4,173.0828,16-Apr-18
Outlet 153,Brand 1,233.8146,16-Apr-18
Outlet 153,Brand 1,395.6906,2-Apr-18
Outlet 153,Brand 1,395.6906,30-Apr-18
Outlet 153,Brand 2,184.0632,2-Apr-18
Outlet 153,Brand 2,276.0948,30-Apr-18
Outlet 153,Brand 2,358.844,2-Apr-18
Outlet 153,Brand 2,368.1264,16-Apr-18
Outlet 153,Brand 3,150.0466,16-Apr-18
Outlet 153,Brand 3,150.0466,30-Apr-18
Outlet 154,Brand 5,350.2408,2-Apr-18
Outlet 154,Brand 1,395.6906,2-Apr-18
Outlet 154,Brand 1,1223.0128,16-Apr-18
Outlet 154,Brand 2,184.0632,2-Apr-18
Outlet 154,Brand 2,362.4664,16-Apr-18
Outlet 154,Brand 2,585.81,16-Apr-18
Outlet 154,Brand 4,173.0828,16-Apr-18
Outlet 155,Brand 1,233.8146,30-Apr-18
Outlet 155,Brand 1,395.6906,2-Apr-18
Outlet 155,Brand 1,611.5064,2-Apr-18
Outlet 155,Brand 1,791.3812,2-Apr-18
Outlet 155,Brand 2,184.0632,30-Apr-18
Outlet 155,Brand 2,585.81,30-Apr-18
Outlet 156,Brand 5,700.4816,23-Apr-18
Outlet 156,Brand 1,233.8146,23-Apr-18
Outlet 156,Brand 3,150.0466,23-Apr-18
Outlet 157,Brand 2,585.81,16-Apr-18
Outlet 157,Brand 3,300.0932,16-Apr-18
Outlet 157,Brand 4,220.9098,16-Apr-18
Outlet 158,Brand 3,300.0932,23-Apr-18
Outlet 158,Brand 3,300.0932,30-Apr-18
Outlet 158,Brand 10,1446.696,9-Apr-18
Outlet 158,Brand 10,1446.696,23-Apr-18
Outlet 158,Brand 4,173.0828,2-Apr-18
Outlet 158,Brand 4,220.9098,9-Apr-18
Outlet 158,Brand 4,220.9098,30-Apr-18
Outlet 158,Brand 9,1263.9912,23-Apr-18
Outlet 158,Brand 9,1685.3216,9-Apr-18
Outlet 159,Brand 7,219.325,23-Apr-18
Outlet 159,Brand 7,362.0136,23-Apr-18
Outlet 159,Brand 10,2893.392,23-Apr-18
Outlet 159,Brand 9,1386.2472,23-Apr-18
Outlet 159,Brand 9,2527.9824,23-Apr-18
Outlet 160,Brand 7,724.0272,9-Apr-18
Outlet 160,Brand 5,764.1,16-Apr-18
Outlet 160,Brand 8,2241.36,16-Apr-18
Outlet 160,Brand 1,233.8146,2-Apr-18
Outlet 160,Brand 1,395.6906,2-Apr-18
Outlet 160,Brand 10,2893.392,9-Apr-18
Outlet 160,Brand 9,341.9206,9-Apr-18
Outlet 160,Brand 9,924.1648,9-Apr-18
Outlet 160,Brand 9,2527.9824,9-Apr-18
Outlet 161,Brand 5,1528.2,2-Apr-18
Outlet 161,Brand 8,1793.088,2-Apr-18
Outlet 161,Brand 1,611.5064,2-Apr-18
Outlet 161,Brand 1,1223.0128,2-Apr-18
Outlet 161,Brand 2,358.844,9-Apr-18
Outlet 161,Brand 4,220.9098,9-Apr-18
Outlet 161,Brand 4,346.1656,2-Apr-18
Outlet 161,Brand 9,462.0824,9-Apr-18
Outlet 161,Brand 9,631.9956,9-Apr-18
Outlet 162,Brand 7,362.0136,23-Apr-18
Outlet 162,Brand 3,150.0466,23-Apr-18
Outlet 162,Brand 9,421.3304,23-Apr-18
Outlet 163,Brand 7,227.4188,9-Apr-18
Outlet 163,Brand 2,358.844,9-Apr-18
Outlet 163,Brand 3,150.0466,9-Apr-18
Outlet 164,Brand 6,829.9824,16-Apr-18
Outlet 164,Brand 7,724.0272,23-Apr-18
Outlet 164,Brand 7,1086.0408,16-Apr-18
Outlet 164,Brand 5,2292.3,16-Apr-18
Outlet 164,Brand 8,2689.632,16-Apr-18
Outlet 164,Brand 1,611.5064,16-Apr-18
Outlet 164,Brand 10,1446.696,23-Apr-18
Outlet 164,Brand 9,1685.3216,23-Apr-18
Outlet 165,Brand 7,227.4188,30-Apr-18
Outlet 165,Brand 7,362.0136,30-Apr-18
Outlet 165,Brand 10,4340.088,30-Apr-18
Outlet 165,Brand 9,2527.9824,30-Apr-18
Outlet 166,Brand 5,350.2408,2-Apr-18
Outlet 166,Brand 5,350.2408,16-Apr-18
Outlet 166,Brand 5,1528.2,16-Apr-18
Outlet 166,Brand 8,1344.816,16-Apr-18
Outlet 166,Brand 1,611.5064,2-Apr-18
Outlet 166,Brand 3,150.0466,30-Apr-18
Outlet 166,Brand 3,300.0932,2-Apr-18
Outlet 166,Brand 4,173.0828,30-Apr-18
Outlet 166,Brand 9,631.9956,30-Apr-18
Outlet 167,Brand 6,553.3216,2-Apr-18
Outlet 167,Brand 7,724.0272,30-Apr-18
Outlet 167,Brand 5,1050.7224,2-Apr-18
Outlet 167,Brand 1,611.5064,2-Apr-18
Outlet 167,Brand 2,585.81,2-Apr-18
Outlet 167,Brand 10,1446.696,30-Apr-18
Outlet 167,Brand 4,346.1656,2-Apr-18
Outlet 167,Brand 4,563.9624,2-Apr-18
Outlet 167,Brand 9,1685.3216,30-Apr-18
Outlet 168,Brand 7,724.0272,9-Apr-18
Outlet 168,Brand 2,585.81,9-Apr-18
Outlet 168,Brand 2,724.9328,9-Apr-18
Outlet 168,Brand 10,1446.696,9-Apr-18
Outlet 168,Brand 4,662.7294,9-Apr-18
Outlet 168,Brand 9,693.1236,9-Apr-18
Outlet 168,Brand 9,2527.9824,9-Apr-18
Outlet 169,Brand 7,362.0136,9-Apr-18
Outlet 169,Brand 2,585.81,9-Apr-18
Outlet 169,Brand 2,724.9328,9-Apr-18
Outlet 169,Brand 10,2893.392,9-Apr-18
Outlet 169,Brand 9,358.6176,9-Apr-18
Outlet 169,Brand 9,683.8412,9-Apr-18
Outlet 169,Brand 9,842.6608,9-Apr-18
Outlet 169,Brand 9,924.1648,9-Apr-18
Outlet 170,Brand 7,362.0136,9-Apr-18
Outlet 170,Brand 10,1446.696,9-Apr-18
Outlet 170,Brand 4,220.9098,9-Apr-18
Outlet 170,Brand 9,179.3088,9-Apr-18
Outlet 170,Brand 9,1474.6564,9-Apr-18
Outlet 171,Brand 6,276.6608,16-Apr-18
Outlet 171,Brand 5,700.4816,16-Apr-18
Outlet 171,Brand 8,448.272,16-Apr-18
Outlet 171,Brand 2,292.905,9-Apr-18
Outlet 171,Brand 4,173.0828,9-Apr-18
Outlet 171,Brand 9,179.3088,9-Apr-18
Outlet 171,Brand 9,421.3304,9-Apr-18
Outlet 172,Brand 6,553.3216,16-Apr-18
Outlet 172,Brand 7,362.0136,16-Apr-18
Outlet 172,Brand 8,896.544,16-Apr-18
Outlet 172,Brand 3,150.0466,30-Apr-18
Outlet 172,Brand 9,358.6176,30-Apr-18
Outlet 172,Brand 9,462.0824,30-Apr-18
Outlet 173,Brand 10,1446.696,23-Apr-18
Outlet 173,Brand 9,693.1236,23-Apr-18
Outlet 173,Brand 9,1685.3216,23-Apr-18
Outlet 174,Brand 7,227.4188,23-Apr-18
Outlet 174,Brand 7,362.0136,23-Apr-18
Outlet 174,Brand 10,4340.088,23-Apr-18
Outlet 174,Brand 9,2527.9824,23-Apr-18
Outlet 175,Brand 6,679.2,16-Apr-18
Outlet 175,Brand 6,829.9824,16-Apr-18
Outlet 175,Brand 7,724.0272,23-Apr-18
Outlet 175,Brand 5,350.2408,16-Apr-18
Outlet 175,Brand 5,2292.3,16-Apr-18
Outlet 175,Brand 8,2689.632,16-Apr-18
Outlet 175,Brand 1,611.5064,16-Apr-18
Outlet 175,Brand 10,2893.392,23-Apr-18
Outlet 175,Brand 9,3791.9736,23-Apr-18
Outlet 176,Brand 7,1086.0408,9-Apr-18
Outlet 176,Brand 7,1448.0544,23-Apr-18
Outlet 176,Brand 3,150.0466,9-Apr-18
Outlet 176,Brand 10,4340.088,9-Apr-18
Outlet 176,Brand 10,4340.088,23-Apr-18
Outlet 176,Brand 9,683.8412,9-Apr-18
Outlet 176,Brand 9,1263.9912,9-Apr-18
Outlet 176,Brand 9,1685.3216,23-Apr-18
Outlet 177,Brand 7,362.0136,9-Apr-18
Outlet 177,Brand 2,184.0632,9-Apr-18
Outlet 177,Brand 9,210.6652,9-Apr-18
Outlet 178,Brand 6,1106.6432,2-Apr-18
Outlet 178,Brand 7,362.0136,30-Apr-18
Outlet 178,Brand 7,724.0272,2-Apr-18
Outlet 178,Brand 5,2292.3,2-Apr-18
Outlet 178,Brand 8,2689.632,2-Apr-18
Outlet 178,Brand 1,611.5064,2-Apr-18
Outlet 178,Brand 3,300.0932,30-Apr-18
Outlet 178,Brand 9,462.0824,30-Apr-18
Outlet 179,Brand 7,227.4188,30-Apr-18
Outlet 179,Brand 10,2893.392,30-Apr-18
Outlet 179,Brand 9,924.1648,30-Apr-18
Outlet 179,Brand 9,3370.6432,30-Apr-18
Outlet 180,Brand 1,395.6906,28-Apr-18
Outlet 180,Brand 2,276.0948,14-Apr-18
Outlet 180,Brand 2,358.844,14-Apr-18
Outlet 180,Brand 3,150.0466,28-Apr-18
Outlet 180,Brand 4,220.9098,14-Apr-18
Outlet 180,Brand 4,220.9098,28-Apr-18
Outlet 181,Brand 5,350.2408,14-Apr-18
Outlet 181,Brand 5,350.2408,28-Apr-18
Outlet 181,Brand 1,611.5064,28-Apr-18
Outlet 181,Brand 2,276.0948,28-Apr-18
Outlet 181,Brand 2,358.844,14-Apr-18
Outlet 181,Brand 3,150.0466,14-Apr-18
Outlet 182,Brand 2,276.0948,14-Apr-18
Outlet 182,Brand 3,150.0466,14-Apr-18
Outlet 182,Brand 4,346.1656,14-Apr-18
Outlet 183,Brand 2,552.1896,14-Apr-18
Outlet 183,Brand 2,585.81,14-Apr-18
Outlet 183,Brand 2,724.9328,14-Apr-18
Outlet 183,Brand 4,441.8196,14-Apr-18
Outlet 184,Brand 1,233.8146,28-Apr-18
Outlet 184,Brand 2,184.0632,28-Apr-18
Outlet 184,Brand 2,368.1264,14-Apr-18
Outlet 184,Brand 3,150.0466,14-Apr-18
Outlet 184,Brand 4,173.0828,14-Apr-18
Outlet 184,Brand 4,173.0828,28-Apr-18
Outlet 185,Brand 1,395.6906,14-Apr-18
Outlet 185,Brand 3,150.0466,14-Apr-18
Outlet 185,Brand 4,173.0828,14-Apr-18
Outlet 186,Brand 5,350.2408,14-Apr-18
Outlet 186,Brand 5,350.2408,28-Apr-18
Outlet 186,Brand 2,184.0632,28-Apr-18
Outlet 186,Brand 3,150.0466,28-Apr-18
Outlet 186,Brand 3,300.0932,14-Apr-18
Outlet 187,Brand 1,233.8146,28-Apr-18
Outlet 187,Brand 3,300.0932,28-Apr-18
Outlet 187,Brand 4,173.0828,28-Apr-18
Outlet 188,Brand 5,764.1,14-Apr-18
Outlet 188,Brand 1,611.5064,14-Apr-18
Outlet 188,Brand 1,611.5064,28-Apr-18
Outlet 188,Brand 2,724.9328,14-Apr-18
Outlet 188,Brand 2,1104.3792,28-Apr-18
Outlet 188,Brand 4,173.0828,14-Apr-18
Outlet 189,Brand 1,233.8146,28-Apr-18
Outlet 189,Brand 2,276.0948,28-Apr-18
Outlet 189,Brand 4,173.0828,28-Apr-18
Outlet 190,Brand 5,350.2408,7-Apr-18
Outlet 190,Brand 1,233.8146,7-Apr-18
Outlet 190,Brand 3,150.0466,7-Apr-18
Outlet 191,Brand 5,350.2408,21-Apr-18
Outlet 191,Brand 2,552.1896,21-Apr-18
Outlet 191,Brand 3,300.0932,21-Apr-18
Outlet 192,Brand 1,611.5064,21-Apr-18
Outlet 192,Brand 2,552.1896,21-Apr-18
Outlet 192,Brand 2,724.9328,21-Apr-18
Outlet 192,Brand 3,450.1398,21-Apr-18
Outlet 193,Brand 2,276.0948,21-Apr-18
Outlet 193,Brand 2,585.81,21-Apr-18
Outlet 193,Brand 3,150.0466,21-Apr-18
Outlet 194,Brand 5,764.1,7-Apr-18
Outlet 194,Brand 1,611.5064,7-Apr-18
Outlet 194,Brand 2,362.4664,7-Apr-18
Outlet 195,Brand 1,395.6906,7-Apr-18
Outlet 195,Brand 2,276.0948,7-Apr-18
Outlet 195,Brand 3,300.0932,7-Apr-18
Outlet 196,Brand 5,764.1,7-Apr-18
Outlet 196,Brand 1,395.6906,7-Apr-18
Outlet 196,Brand 4,173.0828,7-Apr-18
Outlet 197,Brand 5,350.2408,7-Apr-18
Outlet 197,Brand 1,395.6906,7-Apr-18
Outlet 197,Brand 2,184.0632,7-Apr-18
Outlet 198,Brand 1,791.3812,21-Apr-18
Outlet 198,Brand 2,184.0632,21-Apr-18
Outlet 198,Brand 2,585.81,21-Apr-18
Outlet 198,Brand 2,724.9328,21-Apr-18
Outlet 199,Brand 6,276.6608,7-Apr-18
Outlet 199,Brand 6,679.2,7-Apr-18
Outlet 199,Brand 7,724.0272,7-Apr-18
Outlet 199,Brand 5,2292.3,7-Apr-18
Outlet 199,Brand 8,2689.632,7-Apr-18
Outlet 199,Brand 1,233.8146,7-Apr-18
Outlet 199,Brand 1,611.5064,7-Apr-18
Outlet 200,Brand 6,276.6608,7-Apr-18
Outlet 200,Brand 7,362.0136,7-Apr-18
Outlet 200,Brand 5,350.2408,7-Apr-18
Outlet 200,Brand 1,395.6906,7-Apr-18
Outlet 201,Brand 6,183.101,7-Apr-18
Outlet 201,Brand 6,276.6608,7-Apr-18
Outlet 201,Brand 6,679.2,7-Apr-18
Outlet 201,Brand 7,724.0272,7-Apr-18
Outlet 201,Brand 5,350.2408,7-Apr-18
Outlet 201,Brand 8,896.544,7-Apr-18
Outlet 201,Brand 1,611.5064,7-Apr-18
Outlet 202,Brand 6,366.202,21-Apr-18
Outlet 202,Brand 7,724.0272,28-Apr-18
Outlet 202,Brand 5,764.1,21-Apr-18
Outlet 202,Brand 8,896.544,21-Apr-18
Outlet 202,Brand 10,1446.696,28-Apr-18
Outlet 202,Brand 9,1685.3216,28-Apr-18
Outlet 203,Brand 7,362.0136,14-Apr-18
Outlet 203,Brand 9,179.3088,14-Apr-18
Outlet 203,Brand 9,421.3304,14-Apr-18
Outlet 204,Brand 6,829.9824,7-Apr-18
Outlet 204,Brand 7,724.0272,21-Apr-18
Outlet 204,Brand 5,350.2408,21-Apr-18
Outlet 204,Brand 5,764.1,7-Apr-18
Outlet 204,Brand 8,2689.632,21-Apr-18
Outlet 204,Brand 8,5379.264,7-Apr-18
Outlet 204,Brand 1,395.6906,7-Apr-18
Outlet 205,Brand 1,395.6906,21-Apr-18
Outlet 205,Brand 2,585.81,21-Apr-18
Outlet 205,Brand 3,150.0466,21-Apr-18
Outlet 206,Brand 5,3056.4,7-Apr-18
Outlet 206,Brand 8,2689.632,7-Apr-18
Outlet 206,Brand 1,611.5064,7-Apr-18
Outlet 206,Brand 10,2893.392,28-Apr-18
Outlet 206,Brand 10,4340.088,14-Apr-18
Outlet 206,Brand 9,537.9264,14-Apr-18
Outlet 206,Brand 9,924.1648,28-Apr-18
Outlet 206,Brand 9,2527.9824,14-Apr-18
Outlet 206,Brand 9,3581.3084,28-Apr-18
Outlet 207,Brand 7,362.0136,7-Apr-18
Outlet 207,Brand 8,448.272,7-Apr-18
Outlet 207,Brand 1,233.8146,7-Apr-18
Outlet 208,Brand 6,829.9824,21-Apr-18
Outlet 208,Brand 5,1528.2,21-Apr-18
Outlet 208,Brand 8,1344.816,21-Apr-18
Outlet 209,Brand 7,724.0272,28-Apr-18
Outlet 209,Brand 10,1446.696,28-Apr-18
Outlet 209,Brand 9,1685.3216,28-Apr-18
Outlet 210,Brand 6,679.2,21-Apr-18
Outlet 210,Brand 7,219.325,21-Apr-18
Outlet 210,Brand 5,764.1,21-Apr-18
Outlet 211,Brand 6,679.2,7-Apr-18
Outlet 211,Brand 6,829.9824,7-Apr-18
Outlet 211,Brand 5,764.1,7-Apr-18
Outlet 211,Brand 8,896.544,7-Apr-18
Outlet 211,Brand 1,611.5064,7-Apr-18
Outlet 212,Brand 6,829.9824,21-Apr-18
Outlet 212,Brand 7,1629.4008,21-Apr-18
Outlet 212,Brand 5,2292.3,21-Apr-18
Outlet 212,Brand 8,2689.632,21-Apr-18
Outlet 213,Brand 6,366.202,7-Apr-18
Outlet 213,Brand 6,829.9824,7-Apr-18
Outlet 213,Brand 7,1448.0544,28-Apr-18
Outlet 213,Brand 5,2292.3,7-Apr-18
Outlet 213,Brand 8,2689.632,7-Apr-18
Outlet 213,Brand 1,1223.0128,7-Apr-18
Outlet 213,Brand 10,4340.088,28-Apr-18
Outlet 213,Brand 9,1685.3216,28-Apr-18
Outlet 214,Brand 3,150.0466,28-Apr-18
Outlet 214,Brand 10,192.8928,28-Apr-18
Outlet 214,Brand 9,462.0824,28-Apr-18
Outlet 215,Brand 7,227.4188,14-Apr-18
Outlet 215,Brand 10,2893.392,14-Apr-18
Outlet 215,Brand 9,341.9206,14-Apr-18
Outlet 215,Brand 9,1386.2472,14-Apr-18
